Sample_Date,Result,LSOA,Sample_Id,ObjectId
2022-01-08,0.09,E01016713,7906ce61-5c69-41ee-9979-f434f0b908c9,1906
2022-01-08,0.09,E01035425,d5cda3c5-0ad0-495b-aec7-b917b3e1f25b,1977
2022-01-08,0.09,E01017528,20b9c226-21c6-478c-b5c5-2e1104429da2,1756
2022-01-09,0.09,E01033467,4ded53f7-77e8-4262-acf9-1e41909175e0,1675
2022-01-09,0.09,E01027164,b586a5e5-ac8a-4f94-bb9c-804c14c4b409,1784
2022-01-10,0.09,E01026503,e7bca904-80bf-4e69-8084-72c974a9dacf,2394
2022-01-10,0.140000001,E01035535,3a63c7e6-243f-4b32-8303-5a64531e4acf,2268
2022-01-10,0.09,E01027253,980b9737-d9c0-4ce2-9034-387abb87d732,2375
2022-01-10,0.150000006,E01026233,6e93a429-2fea-44ff-938f-4db1d71d12f4,2373
2022-01-10,0.09,E01028013,0f9826be-c323-4802-b18b-c779ef288865,2363
2022-01-10,0.09,E01012001,242831d5-c1f8-446a-9b89-004ebfd9a995,2337
2022-01-10,0.09,E01026906,aef275d2-1f0f-464e-bbe9-3a1015bbe197,2326
2022-01-10,0.119999997,E01026993,e552c9b3-67f7-4599-84de-ff20d9f00fbe,2246
2022-01-10,0.09,E01021735,ff401c78-3fb5-48f6-932c-99c49fbf9048,2182
2022-01-10,0.119999997,E01032979,0776ced9-ec71-4925-bf59-48093c81ced2,2195
2022-01-10,0.09,E01033036,23669fdf-a89a-4e92-9000-d39a6751ad24,1802
2022-01-10,0.09,E01026380,e1aeb8ce-06b0-4fcb-bc11-bb05199e9aaa,2214
2022-01-10,0.09,E01026220,a4a6b40d-4fd7-4938-937e-974048951ebf,2080
2022-01-10,0.419999987,E01015636,b81e536e-2f67-4598-8c02-ae3c24da1c85,2090
2022-01-10,0.159999996,E01015646,e5cc05fa-6b93-45b4-a969-978a5309d7f8,2010
2022-01-10,0.09,E01026109,530ad704-6b28-43b5-95f1-4bea8a7cb82e,2120
2022-01-10,0.129999995,E01034433,0fa7a893-2797-4f0d-8229-dc5fc47be9ea,2100
2022-01-11,0.09,E01018152,37de5b02-16d0-4deb-a5f6-0beadbc0e64a,2729
2022-01-11,0.109999999,E01026038,886a3175-e719-40a9-b339-0051195405e4,2587
2022-01-11,0.09,E01026439,4ea6a3d8-60ab-4116-beb5-6f21451ca456,2748
2022-01-11,0.09,E01021347,c1f0e1ba-1154-4dc6-ae5e-2aaff608ab40,2703
2022-01-11,0.09,E01026122,92861fb3-d81e-42d0-9877-beb8723cd57e,2730
2022-01-11,0.09,E01026535,b4e55265-20a4-4a0b-951b-5b0283b1c5a0,2664
2022-01-11,0.09,E01035478,de47795d-7d0b-44a1-b7e1-7c1b40917988,2625
2022-01-11,0.09,E01027105,568a1a09-e737-4160-9a02-5b5d7506f3c7,2604
2022-01-11,0.159999996,E01017432,f95cd590-52b6-4be7-8765-ddfc480147bb,2573
2022-01-11,0.09,E01033519,92ae946f-290a-4fa8-a065-4b85813b01b7,2686
2022-01-11,0.09,E01026889,20ef0119-7c5e-474a-8a4c-8f009da1b26f,2266
2022-01-11,0.09,E01026036,32dc5883-891b-4644-bf8b-c3c4448cf414,2528
2022-01-11,0.09,E01030000,a8c6ed68-c865-445f-8533-595a98636d23,2515
2022-01-11,0.09,E01021688,d46696ec-c944-44bc-a46b-c641e9d056aa,2508
2022-01-11,0.109999999,E01027309,43eee6c3-7011-4c24-95b3-682c526653be,2486
2022-01-11,0.09,E01035160,398851cb-3632-4f82-8448-d618d2e403e2,2428
2022-01-11,0.09,E01017610,24ba7504-fcad-420f-b1a2-26d8ee8a90e7,2412
2022-01-11,0.159999996,E01030099,d94c11b0-dc83-49d1-9d14-14188855d485,2364
2022-01-12,0.270000011,E01018187,93284135-a4b3-49b0-bcc6-79875f761e91,3025
2022-01-12,0.09,E01029901,eb769662-f96f-4dc8-b101-2d38d1c3e5f0,3069
2022-01-12,0.09,E01026241,a04dcad6-7cac-4d48-8b06-35602896b496,3076
2022-01-12,0.09,E01026496,76363e9a-1ab5-41a1-8f34-5364451a3a2e,2546
2022-01-12,0.09,E01026782,6541cae7-6078-465d-be65-e78d1b46dc63,3135
2022-01-12,0.09,E01026750,259b0dfb-1d6d-4faa-a6b5-519ba1d080dd,2560
2022-01-12,0.119999997,E01027173,830118e7-cd00-4ff4-945e-b8b342d560b2,3003
2022-01-12,0.09,E01026442,8e55d150-7b85-4fff-b20c-83bf59be26f1,3124
2022-01-12,0.09,E01026918,524ac63e-8884-479b-acd0-f19ec6fce505,2965
2022-01-12,0.09,E01026079,011bc079-1f63-4cc6-ad28-d67596669f38,2926
2022-01-12,0.180000007,E01016803,542ae4c0-00bc-4edb-8f0a-5eefd95f8e1a,2923
2022-01-12,0.09,E01026911,02a1e821-861a-4cd0-a0dd-d83bb80dc8e2,2913
2022-01-12,0.150000006,E01035428,319e4bed-0817-494f-a36b-9b22fa3d74d7,2907
2022-01-12,0.09,E01026342,b6f5b988-6021-4d79-8426-ffc466668e22,2889
2022-01-12,0.09,E01026938,6a92f332-a597-48bb-abae-f60e32156b34,2855
2022-01-12,0.09,E01026655,9abf7a5e-6adb-42d6-9c84-fa5c09e2efb6,2838
2022-01-13,0.109999999,E01013153,3c8cc699-7ee0-4500-aef0-c403eade09c3,3593
2022-01-13,0.379999995,E01017412,b717b2ec-0df3-430b-a2b1-80b4b1d08709,3578
2022-01-13,0.610000014,E01015691,d408cd92-bcb5-49fb-92c9-12ec1b7bd620,3549
2022-01-13,0.09,E01026743,c110ad9d-581e-4c45-9deb-420b2ddbaeeb,3531
2022-01-13,0.219999999,E01017605,05b86841-df3f-4022-823b-877a13e67682,3519
2022-01-13,0.09,E01026373,3151c264-3bd6-4387-8ab2-8c09286c795b,3514
2022-01-13,0.119999997,E01026953,bc3938cf-8fac-4ba6-993f-a12d70012b2b,3455
2022-01-13,0.170000002,E01034569,51592a69-2309-41a3-af8c-1b0c141aa3f8,3439
2022-01-13,0.09,E01026666,63d1130e-3f8b-4e65-9803-8408474420bb,3433
2022-01-13,0.180000007,E01026470,bf917bc9-40f2-4029-af0e-46537dada0e2,3210
2022-01-13,0.100000001,E01026485,c8647164-e2ec-4daf-b71a-f003d1b39381,3411
2022-01-13,0.370000005,E01017497,615aaa15-4d23-493f-8ebc-cef4023fd3d6,3393
2022-01-13,0.409999996,E01013220,ba6b5ec8-2254-4dc8-9099-81db21bc7cac,3328
2022-01-13,0.379999995,E01018217,799c973b-d03c-4495-a6eb-771fbe44119a,3300
2022-01-13,0.09,E01030149,a5d4a581-5163-4eb7-b2d9-05f2b715a992,3275
2022-01-13,0.100000001,E01013301,1a4f22c7-331f-411d-8de9-526721d0d358,3269
2022-01-13,0.189999998,E01029909,93cd12dd-ff61-4afc-911f-2b295f594f02,3222
2022-01-13,0.140000001,E01017714,3a24cac2-9eb0-4410-b1ff-10d18287f2e9,3421
2022-01-14,0.09,E01026841,1be55fa7-d8b4-42be-8e72-001565dbdabb,3992
2022-01-14,0.270000011,E01013304,15e8bed2-6394-477c-b3ef-fc3ecdd447b3,3823
2022-01-14,0.09,E01013318,d71bb3dc-9d4f-4ffc-a01e-9e870198cc13,3930
2022-01-14,0.09,E01034766,9bf34e02-fb66-413b-86fb-14d356428d96,3909
2022-01-14,0.100000001,E01021390,228a6580-ab23-4c1b-914a-851e4d51790f,3899
2022-01-14,0.09,E01026848,146089ef-6d23-4fc9-b273-29f537b97e66,3870
2022-01-14,0.09,E01033508,fc6c0875-2af7-43e5-833f-121030547afb,3866
2022-01-14,0.400000006,E01017481,920c6567-2239-48b8-be90-1c8a17a1263d,3781
2022-01-14,0.09,E01026196,66215f79-2de5-4206-a4a6-7228f0edec4e,3834
2022-01-14,0.09,E01021413,dc5b8c7d-f18d-4c26-9ca2-1f34cf49eefb,3707
2022-01-14,0.180000007,E01026712,39ff8105-a43f-4074-bfeb-862c27a58e01,3486
2022-01-14,0.400000006,E01027076,e624704f-b0be-453a-aa26-5c5eef79f8d5,3606
2022-01-14,0.09,E01026101,886bf209-d381-494a-b4f2-7c7d9d515f4c,3624
2022-01-14,0.180000007,E01027115,4479fd13-795f-454c-9e24-126be4280f16,3743
2022-01-14,0.189999998,E01034434,eae3b2d1-f4b8-4c6d-830e-dbeef8a71773,3647
2022-01-14,0.09,E01033044,6a18c7ce-928b-403f-b6f4-ed054dff1180,3628
2022-01-14,0.109999999,E01016724,bc91647f-8b34-4cf7-aa8c-df3128dbbfe7,3675
